prec,obama,romney,total_votes,county
1,108.0,94.0,212.0,029
2,198.0,273.0,493.0,029
3,300.0,469.0,785.0,029
4,293.0,113.0,421.0,029
5,390.0,376.0,789.0,029
6,273.0,217.0,507.0,029
8,358.0,130.0,502.0,029
10,370.0,506.0,893.0,029
11,348.0,171.0,535.0,029
12,278.0,176.0,472.0,029
13,331.0,646.0,1017.0,029
14,336.0,499.0,874.0,029
