prec,obama,romney,total_votes,county
1,56.0,215.0,286.0,059
4,126.0,348.0,485.0,059
6,147.0,290.0,448.0,059
7,124.0,223.0,355.0,059
8,13.0,97.0,115.0,059
9,6.0,63.0,70.0,059
