prec,obama,romney,total_votes,county
001,132.0,284.0,427.0,003
002,100.0,325.0,443.0,003
003,106.0,183.0,299.0,003
004,60.0,168.0,238.0,003
005,142.0,426.0,585.0,003
006,20.0,108.0,131.0,003
