county,precinct,county_prec,total_votes,pct_trump,pct_clinton,clinton,trump,pct_latino
009,031,009_031,203.0,0.6600985221674877,0.22660098522167488,46.0,134.0,0.17471264367816092
009,032,009_032,292.0,0.7226027397260274,0.17123287671232876,50.0,211.0,0.09592326139088729
009,033,009_033,438.0,0.7420091324200914,0.182648401826484,80.0,325.0,0.298465829846583
009,034,009_034,96.0,0.9270833333333334,0.041666666666666664,4.0,89.0,0.049586776859504134
009,035,009_035,474.0,0.8354430379746836,0.10126582278481013,48.0,396.0,0.08150470219435736
009,036,009_036,172.0,0.7965116279069767,0.12209302325581395,21.0,137.0,0.1277533039647577
009,037,009_037,680.0,0.7279411764705882,0.19558823529411765,133.0,495.0,0.09740932642487046
011,001,011_001,81.0,0.8395061728395061,0.08641975308641975,7.0,68.0,0.020618556701030927
011,002,011_002,432.0,0.7754629629629629,0.13657407407407407,59.0,335.0,0.1977491961414791
011,003,011_003,279.0,0.6379928315412187,0.23297491039426524,65.0,178.0,0.30179028132992325
011,004,011_004,118.0,0.3305084745762712,0.5254237288135594,62.0,39.0,0.7264150943396226
013,001,013_001,274.0,0.4744525547445255,0.46715328467153283,128.0,130.0,0.6575963718820862
013,002,013_002,280.0,0.37142857142857144,0.575,161.0,104.0,0.6469135802469136
013,003,013_003,252.0,0.4087301587301587,0.5277777777777778,133.0,103.0,0.6259946949602122
013,004,013_004,547.0,0.23583180987202926,0.6654478976234004,364.0,129.0,0.7997448979591837
013,005,013_005,639.0,0.3677621283255086,0.49295774647887325,315.0,235.0,0.49719101123595505
013,006,013_006,248.0,0.5685483870967742,0.33064516129032256,82.0,141.0,0.15876288659793814
013,007,013_007,571.0,0.4395796847635727,0.44658493870402804,255.0,251.0,0.5123674911660777
013,008,013_008,676.0,0.15384615384615385,0.7736686390532544,523.0,104.0,0.9185840707964602
013,009,013_009,222.0,0.21171171171171171,0.7027027027027027,156.0,47.0,0.9083333333333333
013,010,013_010,549.0,0.1894353369763206,0.75591985428051,415.0,104.0,0.9335624284077892
013,011,013_011,685.0,0.12554744525547445,0.8131386861313868,557.0,86.0,0.9754170324846356
013,012,013_012,1041.0,0.1729106628242075,0.7579250720461095,789.0,180.0,0.9320214669051878
013,013,013_013,1391.0,0.07189072609633357,0.8705966930265996,1211.0,100.0,0.9921052631578947
013,014,013_014,1465.0,0.48668941979522184,0.4566552901023891,669.0,713.0,0.5419020715630886
013,015,013_015,1485.0,0.32525252525252524,0.6067340067340067,901.0,483.0,0.7554222427318874
013,016,013_016,488.0,0.3012295081967213,0.6454918032786885,315.0,147.0,0.7774762550881954
013,017,013_017,610.0,0.33278688524590166,0.5819672131147541,355.0,203.0,0.7333333333333333
013,018,013_018,626.0,0.26996805111821087,0.6549520766773163,410.0,169.0,0.5986159169550173
013,019,013_019,925.0,0.49513513513513513,0.40864864864864864,378.0,458.0,0.41379310344827586
013,020,013_020,641.0,0.3915756630265211,0.5179407176287052,332.0,251.0,0.4911550468262227
013,021,013_021,745.0,0.5234899328859061,0.40268456375838924,300.0,390.0,0.19917864476386038
013,022,013_022,1037.0,0.3789778206364513,0.4734811957569913,491.0,393.0,0.5881619937694704
013,023,013_023,438.0,0.2808219178082192,0.6027397260273972,264.0,123.0,0.7075862068965517
013,024,013_024,512.0,0.33203125,0.546875,280.0,170.0,0.5315203955500618
013,025,013_025,333.0,0.29429429429429427,0.6006006006006006,200.0,98.0,0.45073375262054505
013,026,013_026,851.0,0.42303172737955347,0.4688601645123384,399.0,360.0,0.5029486099410277
