Candidate,EI: Pct Latino,EI: Pct Non Latino
pct_clinton,68.0249494268375,35.43728859060403
se,13.39695886716116,9.789067114093958
pct_trump,19.503068105192177,53.34540939597316
se,11.887936614969655,9.137845637583892
pct_other,11.626884693189481,11.858771812080537
se,3.5445650708024274,2.333758389261745
Total,99.15490222521916,100.64146979865772
